Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
02/03/2024;2200;26,1;27,1;26;81.0;81.0;77.0;22,5;22,7;22,4;1006;1006,1;1005,8;2,7;303.0;5,8;191,1;0
02/03/2024;2300;25,4;26,1;25,4;84.0;84.0;81.0;22,5;22,6;22,4;1006,7;1006,7;1005,9;1,8;344.0;4,9;3,5;0
03/03/2024;1900;29,7;30;28,9;64.0;67.0;63.0;22,2;22,8;21,5;1005,9;1006,7;1005,9;1,8;247.0;3,6;2216,9;0
03/03/2024;2000;29,4;30;29,2;65.0;67.0;63.0;22,2;22,9;21,9;1005,1;1005,9;1005,1;1,7;240.0;3,6;1663;0
03/03/2024;2100;29,1;29,7;29;67.0;68.0;64.0;22,4;22,7;21,9;1005;1005,1;1004,9;1,3;262.0;4;867,7;0
03/03/2024;2200;28,8;29,1;28,7;66.0;68.0;66.0;21,9;22,4;21,8;1005,2;1005,2;1004,9;0,6;331.0;2,5;253,4;0
03/03/2024;2300;27;28,9;27;81.0;82.0;65.0;23,6;23,6;21,6;1005,5;1005,5;1005,2;1,9;45.0;3,4;11,4;0
05/03/2024;1600;32,3;32,6;31,3;57.0;64.0;55.0;22,7;24;22,2;1007,9;1008,7;1007,9;3,3;162.0;5,7;3361;0
05/03/2024;1700;32,7;33,3;32;56.0;57.0;52.0;22,8;23,3;21,5;1006,7;1007,9;1006,7;2,8;160.0;6,6;3551,1;0
05/03/2024;1800;31,4;33,3;31,1;59.0;60.0;51.0;22,5;22,7;21,3;1005,5;1006,7;1005,5;2,5;134.0;6,4;1903,2;0
05/03/2024;1900;32,5;33,1;31,4;54.0;59.0;52.0;22,1;23;21,4;1003,9;1005,5;1003,9;1,9;93.0;5,8;2909,3;0
05/03/2024;2000;32,8;33,2;32,4;53.0;56.0;51.0;21,9;22,8;21,6;1002,9;1003,9;1002,9;2,8;148.0;5,5;2074,1;0
05/03/2024;2100;32,4;33,1;32,3;51.0;54.0;51.0;21;22,2;21;1002,4;1002,9;1002,4;2,5;129.0;5,2;1278,6;0
05/03/2024;2200;31,2;32,4;31,2;57.0;57.0;51.0;21,6;21,7;20,9;1002,6;1002,7;1002,4;2,1;129.0;4,9;450,4;0
05/03/2024;2300;30;31,2;30;65.0;65.0;57.0;22,7;22,7;21,5;1003,3;1003,3;1002,5;1;111.0;3,8;12,4;0
06/03/2024;1500;31,8;32,8;31,2;61.0;63.0;58.0;23,3;24;22,9;1006,9;1007;1006,8;4;135.0;7;2672,6;0
06/03/2024;1600;33,7;33,8;31,8;55.0;61.0;54.0;23,3;24,1;22,2;1006,5;1006,9;1006,5;3;151.0;7,3;3335,8;0
06/03/2024;1700;33,8;34,4;32,4;51.0;58.0;50.0;22,2;23,8;21,9;1005,2;1006,5;1005,2;3,3;131.0;7,2;3466,7;0
06/03/2024;1800;34,3;34,4;33,6;49.0;52.0;47.0;22,1;22,7;21,1;1003,3;1005,2;1003,3;3,4;105.0;7,2;3289,5;0
06/03/2024;1900;34,4;35;33,7;46.0;50.0;45.0;21,3;22,2;20,8;1002;1003,3;1002;3;135.0;6,4;2713,7;0
06/03/2024;2000;33,3;35,2;33,3;49.0;49.0;43.0;21,2;21,8;20,3;1001,2;1002;1001,1;3,5;128.0;6,9;1723,9;0
06/03/2024;2100;31,4;33,3;31,4;59.0;62.0;49.0;22,5;23,4;21,2;1001,3;1001,3;1001,2;2,5;131.0;7,5;470,4;0
07/03/2024;1600;31,7;31,7;30,4;65.0;70.0;63.0;24,3;24,7;23,6;1007,1;1008;1007,1;2,6;47.0;6,2;2540;0
07/03/2024;1700;31,9;32,3;31,2;65.0;68.0;61.0;24,4;25,3;23,4;1005,5;1007,1;1005,5;2,1;153.0;6;2540,8;0
07/03/2024;1800;33,1;33,7;31,3;58.0;68.0;58.0;23,8;25,5;23,8;1003,6;1005,4;1003,6;2,5;179.0;5,4;3180,3;0
07/03/2024;1900;32,9;33,3;31,7;57.0;63.0;56.0;23,2;24,4;23;1002,3;1003,7;1002,3;1,7;88.0;5,9;1829,1;0
07/03/2024;2000;31,4;32,9;27,2;63.0;80.0;57.0;23,5;25,9;22;1001,4;1002,5;1001,4;0,9;53.0;11,3;1334,1;5,2
07/03/2024;2100;32,4;32,8;31,4;62.0;64.0;57.0;24,1;24,4;22,9;1001,5;1001,5;1001,2;1,5;28.0;3,5;1143,9;0
07/03/2024;2200;31,2;32,4;31,2;67.0;67.0;61.0;24,4;24,6;23,6;1002;1002;1001,5;2,1;348.0;4;271,1;0
08/03/2024;1700;29,9;30,1;28,8;67.0;72.0;67.0;23,1;24,1;22,6;1006,9;1008,2;1006,9;1,7;204.0;3,6;2234,8;0
08/03/2024;1800;30,5;31;29,7;61.0;70.0;61.0;22,2;24,1;22,2;1005,5;1006,9;1005,5;1,9;246.0;4,3;2686,2;0
08/03/2024;1900;30,4;31,7;30,3;63.0;64.0;57.0;22,5;23,5;21,8;1004,2;1005,5;1004,2;1,8;240.0;3,9;2509,8;0
08/03/2024;2000;29,2;31,1;29,2;71.0;71.0;61.0;23,5;23,5;22,5;1004,1;1004,5;1004,1;1,8;238.0;4,4;951,8;0
08/03/2024;2100;27,1;29,3;27,1;83.0;83.0;70.0;24;24;23,1;1004,4;1004,5;1004,1;2;245.0;4,5;97;1,4
09/03/2024;1600;27,5;27,5;26;79.0;83.0;78.0;23,5;23,5;22,5;1008,3;1009,3;1008,3;1,5;108.0;4;1499,9;0
09/03/2024;1700;28,6;28,6;27,2;75.0;79.0;73.0;23,6;23,7;22,6;1007,2;1008,3;1007,2;1,7;102.0;4,4;1791,5;0
09/03/2024;1800;28,5;30,3;28,5;75.0;75.0;69.0;23,7;24,2;23,1;1006,2;1007,2;1006,2;1,7;254.0;4,5;1777,1;0
09/03/2024;1900;30,4;30,7;28,5;65.0;76.0;63.0;23,1;24,4;22,4;1004,9;1006,2;1004,9;1,6;23.0;4,6;1866,2;0
09/03/2024;2000;30,4;30,5;29,6;69.0;72.0;64.0;24,1;24,1;22,7;1004,1;1004,9;1004,1;1,5;320.0;3,4;1022,1;0
09/03/2024;2100;29,9;30,8;29,9;68.0;70.0;62.0;23,3;24,3;22,6;1004;1004,1;1003,9;2,3;26.0;4,1;848,8;0
09/03/2024;2200;28,2;29,9;28,2;75.0;75.0;68.0;23,4;23,7;23,2;1004,7;1004,7;1003,9;2;46.0;4,5;250,7;0
10/03/2024;1500;31;31;28,8;68.0;76.0;68.0;24,4;25,3;23,9;1009,2;1009,7;1009,2;2,8;160.0;5,3;2592,9;0
10/03/2024;1600;31;31,8;30,4;65.0;71.0;64.0;23,8;25,3;23,6;1008,2;1009,2;1008,2;3,6;154.0;6,3;3388;0
10/03/2024;1700;30,4;32,6;29,8;62.0;68.0;60.0;22,4;24,9;22,4;1007,4;1008,2;1007,4;2,1;324.0;6,8;2900,8;0
10/03/2024;1800;30,7;31,2;28,8;64.0;68.0;59.0;23;23,6;20,9;1005,8;1007,4;1005,8;1,5;52.0;6,5;1689;0
10/03/2024;1900;30,4;31,1;30,4;65.0;66.0;63.0;23,1;23,7;22,8;1005,2;1005,8;1005,2;2,2;131.0;6,1;1293,6;0
10/03/2024;2000;31;31;29,7;68.0;71.0;58.0;24,4;24,4;21,6;1004,3;1005,2;1004,2;1;173.0;6,1;1124,8;0
10/03/2024;2100;30,2;31;30,2;61.0;69.0;58.0;21,7;24,3;21,3;1004,3;1004,8;1004,2;2,3;120.0;3,9;845,5;0
10/03/2024;2200;29,8;30,3;29,8;66.0;66.0;61.0;22,8;22,9;21,8;1004,2;1004,4;1004;0,8;127.0;3,6;338,1;0
10/03/2024;2300;27,6;29,8;27,6;80.0;80.0;66.0;23,7;24,1;22,7;1004,4;1004,4;1004;0,6;222.0;3,5;15;0
11/03/2024;1700;29,6;30,4;28,8;70.0;76.0;68.0;23,7;24,8;23,2;1008,2;1009,6;1008,2;1,7;144.0;4,2;1601,8;0
11/03/2024;1800;28,5;29,8;27,9;72.0;76.0;69.0;22,9;24;22,9;1007,3;1008,2;1007,3;2,1;29.0;5,3;800,2;0
11/03/2024;1900;28,2;28,5;27,6;80.0;81.0;72.0;24,5;24,5;22,7;1006,4;1007,3;1006,4;2,4;46.0;4,9;830,3;0
11/03/2024;2000;26,8;28,3;26,8;82.0;82.0;78.0;23,5;24,6;23,3;1006,1;1006,7;1006,1;2,9;67.0;6,9;634,1;0
11/03/2024;2100;26,4;26,8;26,4;84.0;84.0;82.0;23,5;23,7;23,3;1005,4;1006,1;1005,4;2,2;53.0;5,4;323;0
11/03/2024;2200;26,2;26,5;26,1;83.0;86.0;83.0;23,1;23,7;23,1;1005,9;1005,9;1005,2;0,1;54.0;4;192,4;0
12/03/2024;1500;29,6;30;29,4;67.0;69.0;66.0;22,8;23,4;22,6;1009,5;1009,7;1009,5;2,6;79.0;5,4;1412,8;0
12/03/2024;1600;30,9;30,9;29,6;67.0;69.0;64.0;24,1;24,1;22,7;1008,5;1009,5;1008,5;2;72.0;4,7;2152,6;0
12/03/2024;1700;31,6;31,7;30,9;63.0;67.0;60.0;23,7;23,8;22,8;1007,4;1008,5;1007,4;2,6;99.0;6,6;2632,1;0
12/03/2024;1800;32,1;33,4;31,4;57.0;63.0;55.0;22,5;24,1;22,5;1005,9;1007,4;1005,9;1,3;53.0;5,4;2338;0
12/03/2024;1900;31,2;33,4;30,9;63.0;68.0;56.0;23,4;24,9;22,3;1004,8;1005,9;1004,8;1,6;226.0;3,4;1345,6;0
12/03/2024;2000;29,2;31,8;29,2;77.0;77.0;62.0;24,7;24,8;23,3;1003,8;1004,8;1003,8;1;170.0;3;687,4;1,2
12/03/2024;2100;30,9;31,1;28,8;66.0;80.0;66.0;23,9;26,1;23,7;1003,5;1003,8;1003,4;1,2;113.0;3;730,6;0
12/03/2024;2200;30,3;32,1;30,2;68.0;68.0;63.0;23,7;25,3;23,5;1003,6;1003,6;1003,4;1,3;116.0;2,7;312,2;0
12/03/2024;2300;28,7;30,3;28,5;78.0;79.0;68.0;24,6;24,7;23,7;1004,7;1004,7;1003,6;0,8;142.0;3,9;5,2;0
14/03/2024;1500;31;31;30;68.0;71.0;65.0;24,6;24,8;23,2;1007,8;1008,4;1007,8;2,7;123.0;6,2;2750;0
14/03/2024;1600;31,2;31,9;30,6;65.0;68.0;63.0;23,8;24,7;23,6;1007;1007,8;1007;3,7;139.0;6,4;3112;0
14/03/2024;1700;32,4;32,5;31,1;64.0;66.0;61.0;24,7;24,7;23,1;1005,6;1007;1005,6;3;135.0;6,5;3083,9;0
14/03/2024;1800;27,8;33;27,8;79.0;79.0;58.0;23,9;24,9;22,8;1004,7;1005,6;1004,5;3,9;64.0;8,4;1896,2;3,2
14/03/2024;1900;28,1;31,2;26,7;77.0;86.0;68.0;23,6;26;23,4;1003,1;1004,7;1003;2,8;133.0;8,4;1260,4;5,2
14/03/2024;2000;30,1;30,1;26,8;69.0;83.0;69.0;23,8;25,4;23,1;1002,3;1003,1;1002,3;1,6;70.0;5,4;992,5;1,8
14/03/2024;2100;30,8;31,3;30;64.0;69.0;60.0;23,1;23,5;22,3;1002;1002,3;1001,9;2,6;111.0;4,1;1501,4;0,2
17/03/2024;1600;29,4;30,4;28,7;72.0;76.0;69.0;23,7;25;23,3;1006,7;1007,7;1006,6;2;166.0;4,7;2402,7;0
17/03/2024;1700;28,8;30,2;28,8;75.0;78.0;68.0;23,9;25,2;22,9;1005,7;1006,7;1005,5;2,1;330.0;4,4;1580;0
17/03/2024;1800;25,8;28,8;25;93.0;94.0;75.0;24,5;24,5;23,4;1004,8;1005,9;1004,6;1,6;327.0;6,6;442,1;17
18/03/2024;1700;27,6;28,2;27;75.0;84.0;74.0;22,8;24;22,5;1006,7;1008,2;1006,7;3,6;80.0;7,9;2148,8;0
18/03/2024;1800;27,7;27,7;26,8;75.0;78.0;74.0;22,9;23,2;22,3;1005,3;1006,7;1005,2;1,8;76.0;6,5;1342,6;0
18/03/2024;1900;26,9;27,8;26,8;78.0;78.0;74.0;22,7;23;22,3;1004,1;1005,2;1004,1;1,7;69.0;3,9;865,9;0
18/03/2024;2000;26,8;26,9;26,6;79.0;79.0;78.0;22,8;22,9;22,4;1003,6;1004,1;1003,6;0,9;56.0;3,6;384,2;0
19/03/2024;1500;27,3;27,3;24,5;79.0;89.0;78.0;23,2;23,2;22,5;1009,3;1010,1;1009,3;2,3;38.0;5,5;1338,7;0
19/03/2024;1600;28,1;28,2;26,6;74.0;80.0;74.0;23;23,3;22,4;1008,1;1009,3;1008,1;3,4;39.0;5,9;1779,3;0
19/03/2024;1700;29;29;27,8;71.0;75.0;71.0;23,1;23,6;22,4;1006,7;1008,1;1006,7;2,6;34.0;6,1;2127,6;0
19/03/2024;1800;28,9;29,7;28,6;68.0;72.0;67.0;22,4;23,9;22,3;1005,7;1006,7;1005,7;2,1;28.0;4,8;2658,9;0
19/03/2024;1900;29,9;30,4;28,7;65.0;71.0;64.0;22,6;23,9;22,3;1004,5;1005,7;1004,5;3,2;5.0;5,7;2003,1;0
19/03/2024;2000;29,9;30,7;29,5;64.0;66.0;61.0;22,4;23,1;22;1003,3;1004,5;1003,3;2,7;24.0;5,6;1913,6;0
19/03/2024;2100;29;30,9;29;67.0;67.0;59.0;22,3;22,9;21,8;1003;1003,3;1002,9;3,1;35.0;6,4;1375;0
19/03/2024;2200;28;29,7;28;72.0;72.0;66.0;22,5;22,9;22,3;1003,2;1003,2;1003;2,4;28.0;5,6;399,5;0
19/03/2024;2300;26,7;28;26,7;79.0;79.0;72.0;22,7;22,8;22,3;1003,7;1003,7;1003,1;1,6;21.0;4,4;5,5;0
20/03/2024;1400;26,3;27,2;25,3;89.0;90.0;82.0;24,3;24,3;22,9;1008,9;1009,1;1008,4;2,4;346.0;5,3;734,6;0
20/03/2024;1500;27,9;27,9;26,3;78.0;89.0;78.0;23,6;24,1;23,2;1008,4;1009;1008,4;2,3;328.0;5,7;1753,9;0
20/03/2024;1600;27,8;28,4;27,5;78.0;79.0;75.0;23,5;24,1;23,1;1007,7;1008,5;1007,6;3;308.0;6,4;1675,5;0
20/03/2024;1700;26,4;28;26,1;87.0;88.0;77.0;24;24,2;23,4;1005,9;1007,7;1005,9;1,7;328.0;5,6;506;1,4
20/03/2024;1800;27,7;28;26,3;78.0;88.0;77.0;23,5;24,6;23,4;1003,9;1005,9;1003,9;1,6;335.0;3,8;1122;0,2
20/03/2024;1900;26,4;27,7;26,4;86.0;86.0;77.0;23,9;23,9;23,1;1003,8;1004;1003,7;1,8;120.0;3,1;460;0,4
20/03/2024;2000;25,7;26,4;25,7;86.0;88.0;86.0;23,1;24,3;23,1;1003;1003,8;1002,7;2,8;123.0;4,6;246;0
20/03/2024;2100;25,2;25,7;25,1;85.0;86.0;82.0;22,6;23,1;22,2;1003;1003,2;1003;0,6;175.0;4,6;75,7;0,2
20/03/2024;2200;25,2;25,3;25,1;86.0;87.0;85.0;22,7;22,9;22,6;1003,4;1003,4;1003;0,6;182.0;1,7;53,3;0,2
20/03/2024;2300;25,3;25,4;25,2;87.0;87.0;86.0;22,9;23;22,7;1004;1004;1003,4;0,7;154.0;1,7;2,3;0
21/03/2024;1400;26,1;26,1;24,8;84.0;90.0;83.0;23,2;23,3;23;1009,4;1009,4;1008,9;1,5;123.0;2,7;622,5;0,2
21/03/2024;1500;27,5;27,8;26,1;83.0;86.0;81.0;24,5;25;22,9;1009,1;1009,5;1009,1;0,8;177.0;2,9;1339,4;0
21/03/2024;1600;29,1;29,6;27,5;76.0;84.0;74.0;24,3;25;23,5;1008;1009,1;1008;1,4;206.0;3,5;2544,3;0
21/03/2024;1700;28,8;30,2;28,3;75.0;77.0;70.0;23,9;24,9;23,5;1006,5;1008;1006,5;1,6;243.0;3,5;2190,4;0
21/03/2024;1800;29;29,7;28,5;68.0;76.0;66.0;22,6;24,5;22,4;1005,3;1006,5;1005,3;2,7;118.0;4,5;1319;0
21/03/2024;1900;28,5;29,2;28,5;74.0;74.0;68.0;23,4;23,5;22,4;1004,9;1005,3;1004,9;2,8;123.0;4,5;921,7;0
21/03/2024;2000;28,2;28,6;28,1;76.0;76.0;74.0;23,7;23,8;23,1;1004,5;1004,9;1004,5;2,2;111.0;4,5;693,5;0
21/03/2024;2100;27,3;28,2;27,3;80.0;80.0;76.0;23,6;23,9;23,5;1003,9;1004,5;1003,8;2;102.0;3,8;335,2;0
21/03/2024;2200;27;27,3;27;82.0;82.0;80.0;23,7;23,7;23,5;1004;1004;1003,9;1,9;99.0;3,2;64,5;0
21/03/2024;2300;26,5;27;26,5;82.0;84.0;82.0;23,3;23,8;23,3;1004,3;1004,3;1004;1,7;77.0;3,2;1,3;0
22/03/2024;1300;27;27;25,7;83.0;87.0;82.0;23,7;23,7;23,2;1008,4;1008,4;1007,7;2,8;199.0;6;1105;0
22/03/2024;1400;28,5;28,5;27;78.0;83.0;76.0;24,2;24,3;23,4;1008,6;1008,6;1008,4;2,4;121.0;5,2;1666,3;0
22/03/2024;1500;29,2;29,2;28,2;72.0;78.0;72.0;23,6;24,1;23,2;1008,3;1008,6;1008,3;2,6;131.0;5,2;1764,1;0
22/03/2024;1600;31,6;31,6;29,1;65.0;72.0;64.0;24,3;24,7;23,2;1007,2;1008,3;1007,2;2,4;137.0;5,6;2403,3;0
22/03/2024;1700;31,1;31,7;30,6;67.0;68.0;63.0;24,3;24,6;23,5;1005,9;1007,2;1005,9;2,3;119.0;6,8;2870;0
22/03/2024;1800;32,1;32,4;31;63.0;67.0;61.0;24,1;25,2;23,5;1004,3;1005,9;1004,3;2,6;161.0;6,3;2928,1;0
22/03/2024;1900;32,1;32,5;31,7;61.0;64.0;60.0;23,7;24,2;23,3;1003;1004,3;1003;1,5;111.0;5;2122,4;0
22/03/2024;2000;31,7;32,7;31,7;57.0;63.0;54.0;22,2;24,3;21,8;1002,8;1003;1002,3;1,9;55.0;3,9;1065;0
22/03/2024;2100;31,9;32,5;31,7;62.0;62.0;57.0;23,6;23,6;22;1002,8;1002,9;1002,5;1,8;28.0;4,4;780,5;0
22/03/2024;2200;26,5;31,9;26,5;78.0;78.0;61.0;22,3;24,4;22,2;1003,5;1003,5;1002,8;5,2;68.0;11,7;152,4;0
22/03/2024;2300;25,2;26,5;25,1;87.0;87.0;78.0;22,8;22,8;22,3;1004,4;1004,4;1003,5;1,7;49.0;9,4;2,6;0,4
23/03/2024;1000;25,5;25,7;25,5;91.0;92.0;91.0;23,9;24,2;23,9;1005,1;1005,1;1004,5;1;94.0;1,9;0,1;0
23/03/2024;1100;26,1;26,1;25,5;88.0;91.0;88.0;24;24;23,9;1005,8;1005,8;1005,1;1;132.0;2,3;80,9;0
23/03/2024;1200;27;27;26,1;86.0;88.0;85.0;24,4;24,5;23,6;1006,3;1006,3;1005,8;0,9;184.0;3,7;446;0
23/03/2024;1300;29,2;29,5;26,8;74.0;85.0;74.0;24,2;25;24,1;1007,1;1007,1;1006,3;1;220.0;2,9;1618,7;0
23/03/2024;1400;30,5;30,5;28,7;74.0;78.0;72.0;25,3;25,5;23,8;1007,3;1007,3;1007,1;1,4;192.0;3,1;2529,9;0
23/03/2024;1500;30,1;30,5;29,3;73.0;76.0;71.0;24,7;25,1;24;1007,2;1007,3;1007,2;1,1;234.0;3,6;1986,3;0
23/03/2024;1600;29,3;30,5;29,3;76.0;76.0;71.0;24,5;25,2;24;1005,7;1007,2;1005,7;2,1;255.0;3,7;1969,4;0
23/03/2024;1700;27,8;31,4;27,8;79.0;79.0;69.0;23,9;25,7;23,5;1004,2;1005,7;1004,2;1,7;188.0;6,1;1397,5;0
23/03/2024;1800;26,8;28;26,8;81.0;82.0;78.0;23,3;24,1;23,2;1003,5;1004,2;1003,5;2,2;159.0;5,1;228,5;0
23/03/2024;1900;26,7;26,8;26,6;81.0;82.0;79.0;23,2;23,3;22,6;1002,4;1003,5;1002,4;1,2;119.0;5,1;198,5;0
23/03/2024;2000;26,9;26,9;26,6;84.0;85.0;81.0;24,1;24,1;23,1;1002;1002,4;1002;0,9;105.0;3,1;336,4;0
23/03/2024;2100;26,4;26,9;26,4;88.0;88.0;84.0;24,2;24,2;23,9;1002,5;1002,5;1001,8;2,7;72.0;4,4;235,2;0
23/03/2024;2200;26,2;26,4;26,1;84.0;88.0;84.0;23,3;24,2;23,3;1003,5;1003,5;1002,5;1,6;72.0;5,6;79,2;0
23/03/2024;2300;25,7;26,2;25,7;88.0;88.0;84.0;23,6;23,6;23,3;1003,9;1003,9;1003,5;2;236.0;4;1;0
24/03/2024;1800;25,1;25,2;24;84.0;92.0;84.0;22,3;23,1;22,1;1006,1;1007;1006,1;3,4;307.0;8;1486,2;0,2
24/03/2024;1900;25,6;26;25,1;80.0;84.0;79.0;21,8;22,5;21,7;1005,4;1006,1;1005,4;2,7;288.0;7,3;1688,2;0
24/03/2024;2000;25,4;25,8;25,3;81.0;81.0;79.0;22;22,2;21,6;1004,9;1005,4;1004,9;1,6;306.0;5,5;793,2;0
24/03/2024;2100;25,3;25,5;25,2;82.0;82.0;81.0;21,9;22,1;21,8;1004,4;1004,9;1004,4;1,5;277.0;3,3;315,2;0
24/03/2024;2200;25;25,3;25;84.0;84.0;82.0;22,1;22,1;21,9;1004,1;1004,4;1004,1;1;257.0;2,6;104,2;0
24/03/2024;2300;24,9;25,1;24,8;86.0;86.0;83.0;22,3;22,3;22;1004,6;1004,6;1004,1;0,4;206.0;2,3;0,9;0
25/03/2024;1300;26,1;26,6;25,2;80.0;87.0;79.0;22,3;23,3;22,2;1006,8;1006,8;1006,4;0,8;263.0;2,2;936,9;0
25/03/2024;1400;27,3;27,5;26,1;75.0;81.0;74.0;22,5;23,3;22,2;1007,3;1007,3;1006,8;1,3;237.0;2,6;1959,6;0
25/03/2024;1500;28,7;28,7;27,2;73.0;78.0;72.0;23,3;24,2;21,9;1007;1007,4;1007;1,4;229.0;3,4;2218,3;0
25/03/2024;1600;28,6;29,6;27,9;68.0;74.0;66.0;22;23,6;21,8;1006,1;1007;1006,1;2,1;230.0;3,9;2945,5;0
25/03/2024;1700;30,5;30,7;28,6;61.0;70.0;58.0;22,1;23,4;21,2;1005,2;1006,1;1005,2;1,5;250.0;3,6;2910;0
25/03/2024;1800;29,5;31;29,4;66.0;67.0;58.0;22,4;23,2;21,6;1004,4;1005,2;1004,4;1,6;234.0;3,4;2000,2;0
25/03/2024;1900;29,4;30,2;29,3;65.0;67.0;63.0;22,1;23;21,7;1003,8;1004,4;1003,8;1,3;256.0;3;1317,9;0
25/03/2024;2000;27,8;30,5;27,4;72.0;74.0;60.0;22,3;22,8;21,5;1003,3;1003,8;1003,3;2,5;47.0;5,3;1209,8;0
25/03/2024;2100;26,5;27,9;26,5;75.0;75.0;69.0;21,7;22,3;21,3;1003,3;1003,3;1003,1;3,1;40.0;6,2;722,9;0
25/03/2024;2200;25,7;26,9;25,7;79.0;80.0;74.0;21,8;22,1;21,6;1003,6;1003,6;1003,1;3,4;40.0;7,2;172;0
25/03/2024;2300;24,5;25,7;24,5;86.0;87.0;79.0;22,1;22,2;21,5;1004,1;1004,2;1003,5;1,6;90.0;7,2;1,6;0
26/03/2024;1100;24,9;24,9;24,4;91.0;92.0;91.0;23,3;23,3;22,9;1005,9;1005,9;1005,2;0,8;75.0;2,1;92,8;0
26/03/2024;1200;26,7;26,7;24,9;85.0;91.0;85.0;24,1;24,1;23,3;1006,6;1006,6;1005,9;1,8;58.0;3,6;569,3;0
26/03/2024;1300;28,3;28,3;26,7;78.0;85.0;77.0;24;24,1;23,4;1007,1;1007,2;1006,6;2,3;112.0;3,9;1545,7;0
26/03/2024;1400;29,8;29,8;28,2;68.0;77.0;68.0;23,3;24;22,9;1006,8;1007,1;1006,7;2,4;95.0;4,8;2251,9;0
26/03/2024;1500;29,9;30,8;29,7;67.0;69.0;62.0;23,2;23,5;22,2;1006,1;1006,9;1006,1;1,8;97.0;5;2635,5;0
26/03/2024;1600;30,9;31,5;29,9;63.0;69.0;61.0;23,1;24,6;22,6;1005,5;1006,1;1005,5;2,7;159.0;5,4;2469,6;0
26/03/2024;1700;32,5;32,5;30,9;59.0;64.0;58.0;23,5;24,1;22,3;1004,4;1005,5;1004,4;2;84.0;6;2884,8;0
26/03/2024;1800;31,7;33,2;31,7;54.0;62.0;52.0;21,3;24,1;21,2;1003,5;1004,4;1003,5;2,5;70.0;5,4;2346,8;0
26/03/2024;1900;32,4;33,6;31,7;52.0;56.0;48.0;21,4;22,5;20,2;1002,4;1003,5;1002,4;2,3;70.0;4,8;2295;0
26/03/2024;2000;32,6;32,8;31,7;55.0;61.0;52.0;22,4;23,6;20,9;1001,5;1002,4;1001,5;0,9;64.0;5,2;1396,2;0
26/03/2024;2100;31,8;32,9;31,6;59.0;59.0;54.0;22,6;23,1;22;1001;1001,5;1001;2,3;52.0;4,6;934,5;0
26/03/2024;2200;30,6;31,8;30,6;64.0;64.0;58.0;23,1;23,1;22,4;1001;1001,1;1000,8;1,6;47.0;4,6;265,4;0
26/03/2024;2300;29,5;30,6;29,5;71.0;71.0;64.0;23,7;23,7;23;1001,4;1001,4;1001;1,5;95.0;3;2,3;0
27/03/2024;1000;26,5;26,7;26,4;88.0;88.0;87.0;24,3;24,4;24,3;1003,7;1003,7;1003,2;1,5;83.0;2,9;0,1;0
27/03/2024;1100;27,2;27,2;26,5;84.0;88.0;84.0;24,3;24,4;24,1;1004,6;1004,6;1003,7;1,6;84.0;3,7;159,3;0
27/03/2024;1200;27,9;27,9;27,2;81.0;84.0;81.0;24,3;24,5;24,2;1005,3;1005,3;1004,6;1,9;107.0;3,5;436,7;0
27/03/2024;1300;29,5;29,5;27,9;73.0;81.0;73.0;24,1;24,6;23,9;1005,7;1005,7;1005,3;4,2;93.0;7,1;1072,7;0
27/03/2024;1400;30,5;30,7;29,3;69.0;74.0;68.0;24,1;24,5;23,9;1005,9;1006;1005,7;3,1;112.0;7;2002,9;0
27/03/2024;1500;31;31,2;30;66.0;71.0;65.0;23,8;24,7;23,7;1005,5;1005,9;1005,4;3,8;124.0;6,5;2138,7;0
27/03/2024;1600;31,6;31,8;30,9;63.0;67.0;62.0;23,7;24,4;23,2;1004,5;1005,5;1004,5;3,6;124.0;7,6;2426,7;0
27/03/2024;1700;31,6;32,1;31,1;62.0;65.0;62.0;23,6;24,5;23,2;1003,9;1004,5;1003,9;3,2;127.0;7,6;2098,3;0
27/03/2024;1800;32;32,2;31,3;59.0;63.0;59.0;22,9;23,6;22,8;1003,2;1003,9;1003,2;3,6;127.0;6,7;1803,5;0
27/03/2024;1900;32,3;32,4;31,5;57.0;61.0;56.0;22,7;23,2;22,1;1002,4;1003,2;1002,4;3,6;127.0;6,3;2047,1;0
27/03/2024;2000;31,2;32,4;31,2;61.0;61.0;56.0;22,8;22,9;22,2;1001,9;1002,4;1001,9;2,7;118.0;6,7;1292,5;0
27/03/2024;2100;30,8;31,3;30,8;66.0;66.0;61.0;23,6;23,7;22,7;1002,6;1002,7;1001,7;1,4;163.0;4,6;434,1;0
27/03/2024;2200;29,5;30,8;29,5;75.0;76.0;66.0;24,6;24,9;23,6;1003,4;1003,5;1002,6;1,1;231.0;2,9;59;0
27/03/2024;2300;23,3;29,5;23,2;95.0;95.0;70.0;22,4;24,7;21,5;1005,2;1005,3;1003,4;8;255.0;15;4,6;18,2
